time_UTC_OFS__0400_,CorrBodyTemp(C),SkinTemp(C),Sweat Rate (ml/hr),Total Fluid Loss (ml),Electrolyte Loss Rate (mg/hr),Total Electrolyte Loss (mg),Sodium Loss Rate (mg/hr),Total Sodium Loss (mg),heart_rate (BPM),cadence (rpm),distance (m),fractional_cadence (rpm),enhanced_speed (m/s),enhanced_altitude (m),Temperature (C),RH (%),DewPoint (C),WindSpeed (m/s),WindDir,WindGuest (m/s)
7/15/2025 9:28,36.81495946,34.47675676,468,202.4891892,239,92.89189189,113,43.94594595,81.72972973,,23383.2,,,23.6,27.6,88,25.4,10.8,182,16.9
7/15/2025 9:29,36.81197143,34.35585714,468,210.5,238.5,97,113,46,75.64285714,,23383.72,,0.411,22.98,27.6,88,25.4,10.8,182,16.9
7/15/2025 9:30,36.80998485,34.25151515,468,218.4181818,238.5151515,101.0606061,113,48.03030303,78.09090909,,23384.32,,,22.2,27.6,88,25.4,10.8,182,16.9
7/15/2025 9:31,36.80897059,34.17735294,468,225.9852941,239,104.9411765,113,49.97058824,74.76470588,,23384.32,,,22.2,27.6,88,25.4,10.8,182,16.9
7/15/2025 9:32,36.80697015,34.09955224,468,233.841791,239,108.9701493,113,51.98507463,68.86567164,,23384.3209,,,22.1641791,27.6,88,25.4,10.8,182,16.9
7/15/2025 9:33,36.8050274,34.00410959,468,241.6465753,239,112.9726027,113,53.98630137,74.34246575,76.11111111,23392.53822,,0.539047619,22.1890411,27.6,88,25.4,10.8,182,16.9
7/15/2025 9:34,36.80701408,33.91197183,468,249.4450704,239,116.971831,113,55.98591549,65.07042254,,23396.38,,,21.8,27.6,88,25.4,10.8,182,16.9
7/15/2025 9:35,36.808,33.87728571,468,256.9657143,239,120.8285714,113,57.45714286,65.07142857,,23396.38,,,21.8,27.6,88,25.4,10.8,182,16.9
7/15/2025 9:36,36.80797183,33.88183099,468,264.9352113,239.4788732,124.915493,113.4788732,58.95774648,63.3943662,,23396.38,,,21.8,27.6,88,25.4,10.8,182,16.9
7/15/2025 9:37,36.80597143,33.89457143,468,272.9,240.5,129,114,61,67.4,,23396.38,,,21.8,27.9,87,25.5,10.65,185,16.2
7/15/2025 9:38,36.80395714,33.90457143,468,280.8114286,241,133.0571429,114,63.02857143,62.44285714,44,23397.37557,,1.0936,22.23142857,28.2,86,25.6,10.5,188,15.5
7/15/2025 9:39,36.80097531,33.92135802,468,288.4518519,241.9876543,136.9753086,114.4938272,64.98765432,75.71604938,61,23410.90568,0.5,0.464205128,23.28395062,28.2,86,25.6,10.5,188,15.5
7/15/2025 9:40,36.79894286,33.91928571,468,295.8542857,243.4428571,140.7714286,115.4428571,66.88571429,67.41428571,,23414.29,,,23.2,28.2,86,25.6,10.5,188,15.5
7/15/2025 9:41,36.79493846,33.90261538,468,304.04,244.9846154,144.9692308,116,68.98461538,59.18461538,,23414.29,,,23.2,28.2,86,25.6,10.5,188,15.5
7/15/2025 9:42,36.791,33.9084058,459.426087,311.6956522,246.4927536,149.4637681,116.4927536,70.98550725,59.47826087,,23414.29,,,23.2,28.2,86,25.6,10.5,188,15.5
7/15/2025 9:43,36.79101429,33.92342857,328.7,317.2,248,154,117.5,73,60.75714286,,23414.29,,0.271,23.2,28.2,86,25.6,10.5,188,15.5
7/15/2025 9:44,36.7920303,33.90984848,206.7030303,320.5969697,249.4848485,157.9393939,118.4848485,74.96969697,62.48484848,,23414.29,,0.271,23.2,28.2,86,25.6,10.5,188,15.5
7/15/2025 9:45,36.79402778,33.88513889,206.7541667,324.1472222,251.5416667,162.0555556,119.5138889,77.02777778,68.40277778,48,23420.99292,0.5,1.045071429,23.26944444,28.2,86,25.6,10.5,188,15.5
7/15/2025 9:46,36.79605405,33.83013514,206.65,327.5,253.5,166,120,79,82.83783784,,23450.45054,,0.598176471,23.24594595,28.2,86,25.6,10.5,188,15.5
7/15/2025 9:47,36.80005,33.783,206.25375,330.90625,254.975,170.4375,120.4875,80.975,82.9375,51.16666667,23474.808,0.5,0.900076923,22.8375,28.2,86,25.6,10.5,188,15.5
7/15/2025 9:48,36.80403529,33.754,205.9988235,334.42,257.0117647,175.0235294,121.5058824,83.01176471,85.54117647,59.47368421,23517.74447,0.5,1.038407407,23.21411765,28.2,86,25.6,10.5,188,15.5
7/15/2025 9:49,36.80707229,33.69216867,205.9963855,337.7385542,259.4457831,178.9277108,122.9638554,84.96385542,79.3253012,59.88888889,23545.37181,0.5,1.121939394,23.43855422,28.2,86,25.6,10.5,188,15.5
7/15/2025 9:50,36.81309589,33.55547945,206.1506849,341.2739726,262.0136986,183.5342466,124,87.01369863,65.50684932,,23617.11027,,1.819630137,23.98630137,28.2,86,25.6,10.5,188,15.5
7/15/2025 9:51,36.82008861,33.44468354,206.4177215,344.8506329,264.0886076,188.1772152,125.0886076,89.08860759,75.32911392,,23695.07152,,1.125511111,23.24810127,28.2,86,25.6,10.5,188,15.5
7/15/2025 9:52,36.82705263,33.41657895,206.7894737,348.0578947,265.9473684,192.3684211,126.4736842,90.94736842,88.51315789,52.76923077,23726.07921,0.5,1.190941176,23.80526316,28.29473684,85.05263158,25.50526316,9.978947368,192.7368421,14.45789474
7/15/2025 9:53,36.83104167,33.3825,207.2222222,351.4111111,267.8888889,196.7777778,127,92.88888889,75.90277778,,23778.86292,,1.667030769,24.69444444,28.4,84,25.4,9.4,198,13.3
7/15/2025 9:54,36.834,33.3909589,207.6917808,354.9780822,269.9589041,201.3972603,127.9589041,94.95890411,62.1369863,,23875.54712,,1.333557377,24.75342466,28.4,84,25.4,9.4,198,13.3
7/15/2025 9:55,36.834,33.39608108,208.1,358.55,271.5,206,129,97.5,75.44594595,,23906.30986,,0.365275862,23.21081081,28.4,84,25.4,9.4,198,13.3
7/15/2025 9:56,36.834,33.4696,208.456,362.068,271.48,210.6,129,100.04,84.04,44,23920.4564,,0.441244444,21.55466667,28.4,84,25.4,9.4,198,13.3
7/15/2025 9:57,36.834,33.56797297,208.45,365.45,270.5,215,128.5,102,80.81081081,,23931.72676,,0.400214286,22.01891892,28.4,84,25.4,9.4,198,13.3
7/15/2025 9:58,36.834,33.67586207,208.345977,368.8091954,270,219.2988506,128,103.9195402,84.14942529,50.56,23950.60977,0.5,0.747363636,20.47816092,28.4,84,25.4,9.4,198,13.3
7/15/2025 9:59,36.8340137,33.76986301,208.3547945,372.2821918,269.0958904,223.8082192,127.5479452,105.9041096,83.65753425,50,23977.18082,,0.649333333,21.71780822,28.4,84,25.4,9.4,198,13.3
7/15/2025 10:00,36.8350137,33.7860274,208.2479452,375.969863,267.4794521,228.0821918,126.4794521,108.0410959,82.73972603,57,23981.71712,0.5,0.35752381,21.25479452,28.4,84,25.4,9.4,198,13.3
7/15/2025 10:01,36.836,33.86473684,208.25,379.35,266.5,232.5,126,110,87.17105263,102,23989.14105,0.5,0.40134375,22.02631579,28.4,84,25.4,9.4,198,13.3
7/15/2025 10:02,36.836,33.91136986,208.2506849,382.8260274,265.0136986,236.9726027,125.5068493,111.9863014,94.64383562,,23991.70671,,0.415428571,22.15342466,28.4,84,25.4,9.4,198,13.3
7/15/2025 10:03,36.836,33.97108108,208.2,386.1621622,264,241.2972973,125,114.3783784,96.31081081,,23996.68919,,0.262775,21.97297297,28.4,84,25.4,9.4,198,13.3
7/15/2025 10:04,36.836,33.98534247,208.2931507,389.630137,264,245.8630137,125,116.9315068,87.32876712,,24003.36534,,0.584647059,22.56164384,28.4,84,25.4,9.4,198,13.3
7/15/2025 10:05,36.835,33.95590164,208.4,393.2786885,264,250.0327869,125,119.0163934,65.13114754,,24013.65738,,0.462,21.47868852,28.4,84,25.4,9.4,198,13.3
7/15/2025 10:06,36.836,33.88101449,208.5971014,396.7246377,264.9855072,254.4637681,125.4927536,120.9855072,63.46376812,,24018.93971,,0.552692308,21.77391304,28.4,84,25.4,9.4,198,13.3
7/15/2025 10:07,36.84,33.78,208.65,400.2,266,259,126,123,65.953125,,24028.85,,0.467,21.8,28.2,83.5,25.1,9.45,194.5,12.75
7/15/2025 10:08,36.847,33.67818182,208.4060606,403.5439394,266,263.3484848,126,124.9393939,64.65151515,,24039.60652,,0.6856,22.98787879,28,83,24.8,9.5,191,12.2
7/15/2025 10:09,36.854,33.56785714,208.3514286,407.2,267.0285714,268.0571429,126.5142857,127.0285714,64.57142857,,24044.51143,,0.912307692,23.46,28,83,24.8,9.5,191,12.2
7/15/2025 10:10,36.863,33.49432836,208.4,410.6238806,268.9850746,272.4626866,127.4925373,128.9850746,66.19402985,,24051.91448,,0.631272727,22.53432836,28,83,24.8,9.5,191,12.2
7/15/2025 10:11,36.869,33.45614286,208.3028571,414.0514286,270,276.9428571,128,130.9714286,66.37142857,,24062.90843,,0.648216216,21.47142857,28,83,24.8,9.5,191,12.2
7/15/2025 10:12,36.875,33.50043478,208.2985507,417.5246377,270.9855072,281.4637681,128.4927536,133.4782609,66.34782609,,24070.40391,,1.262571429,20.97971014,28,83,24.8,9.5,191,12.2
7/15/2025 10:13,36.88,33.53535211,208.4,420.9760563,272,285.915493,129,135.9577465,67.22535211,,24132.45,,1.781098592,21.5915493,28,83,24.8,9.5,191,12.2
7/15/2025 10:14,36.883,33.51414286,208.1642857,424.4028571,271.5285714,290.3571429,129,137.9428571,67.91428571,,24243.73543,,1.862071429,23.10571429,28,83,24.8,9.5,191,12.2
7/15/2025 10:15,36.883,33.46971429,207.9514286,428,271,295.0571429,129,140.0285714,70.28571429,,24352.25357,,1.818354839,24.91142857,28,83,24.8,9.5,191,12.2
7/15/2025 10:16,36.881,33.41225352,207.9492958,431.4746479,271,299.5352113,129,142.0140845,74.08450704,,24449.67915,,1.866540984,24.01971831,28,83,24.8,9.5,191,12.2
7/15/2025 10:17,36.882,33.358,208,434.9,271.5,304,129,144,68.91428571,,24532.35214,,1.593333333,23.81714286,28,83,24.8,9.5,191,12.2
7/15/2025 10:18,36.884,33.31522388,208.1492537,438.3238806,272,308.4626866,129,145.9850746,66.14925373,,24636.71418,,1.917432836,21.93731343,28,83,24.8,9.5,191,12.2
7/15/2025 10:19,36.887,33.2656338,208.1492958,441.8746479,272,313.028169,129,148.5211268,68.70422535,48,24752.43225,0.5,1.83928169,23.72676056,28,83,24.8,9.5,191,12.2
7/15/2025 10:20,36.888,33.18863014,208.1986301,445.2767123,272,317.4657534,129,150.9863014,68.64383562,83,24834.73137,0.5,1.701945455,24.19452055,28,83,24.8,9.5,191,12.2
7/15/2025 10:21,36.89,33.13055556,208.3972222,448.7013889,272,322.4305556,129,152.9722222,68.76388889,,24938.79986,,1.797876923,23.19166667,28,83,24.8,9.5,191,12.2
7/15/2025 10:22,36.89,33.08166667,208.5,452.1527778,272,326.8888889,129,154.9444444,67.55555556,,25039.60431,,1.830597222,21.26388889,28.23611111,82.05555556,24.84722222,9.263888889,193.3611111,11.86944444
7/15/2025 10:23,36.889,33.0357971,208.7028986,455.7753623,272.5072464,331.5362319,129,157.0144928,67.30434783,,25153.74957,,1.874695652,23.11014493,28.5,81,24.9,9,196,11.5
7/15/2025 10:24,36.891,32.97578947,208.95,459.25,273,336,129,159,68.72368421,,25254.99632,,1.814615385,25.37894737,28.5,81,24.9,9,196,11.5
7/15/2025 10:25,36.896,32.94657143,209.1942857,462.7,273,340.4285714,129.4857143,160.9714286,66.75714286,,25360.23914,,1.708671429,24.14571429,28.5,81,24.9,9,196,11.5
7/15/2025 10:26,36.902,32.96176471,209.6,466.25,273.5,345,130,163.5,64.92647059,,25460.11603,,1.826794118,22.95,28.5,81,24.9,9,196,11.5
7/15/2025 10:27,36.905,32.98097222,209.9888889,469.6527778,274,349.3611111,130,165.9444444,65.66666667,,25573.99764,,1.933055556,22.22777778,28.5,81,24.9,9,196,11.5
7/15/2025 10:28,36.908,32.96971831,209.9915493,473.3239437,274,354.084507,130,168.0422535,68.23943662,,25679.28028,,1.446660377,25.77183099,28.5,81,24.9,9,196,11.5
7/15/2025 10:29,36.914,32.94957143,209.7,476.7,274,358.5,130,170,62.77142857,,25699.04,,,27,28.5,81,24.9,9,196,11.5
7/15/2025 10:30,36.922,32.92561644,209.4986301,480.1739726,273.4931507,363.5342466,130,172.0136986,63.08219178,,25730.6337,,1.845266667,24.09589041,28.5,81,24.9,9,196,11.5
7/15/2025 10:31,36.927,32.91043478,209.4507246,483.6753623,273,368.0289855,130,174.0144928,65.14492754,,25838.46957,,1.82378125,23.63188406,28.5,81,24.9,9,196,11.5
7/15/2025 10:32,36.934,32.90985507,209.6521739,487.1753623,273.5072464,372.5362319,130,176.5217391,62.68115942,,25905.72217,,1.481391304,22.07536232,28.5,81,24.9,9,196,11.5
7/15/2025 10:33,36.943,32.91275362,209.8,490.6753623,274,377.0289855,130,179.0144928,63.72463768,,25996.51319,,1.786652174,22.12463768,28.5,81,24.9,9,196,11.5
7/15/2025 10:34,36.95,32.90492754,209.6985507,494.1753623,274,381.5362319,130,181.0144928,67.04347826,,26108.46304,,1.859109091,24.30724638,28.5,81,24.9,9,196,11.5
7/15/2025 10:35,36.955,32.88592105,209.4,497.65,273.5,386,129.5,183,79.11842105,52.33333333,26155.95487,0.5,1.151948718,23.66842105,28.5,81,24.9,9,196,11.5
7/15/2025 10:36,36.959,32.87909091,209.0077922,501.0818182,273,390.4025974,129,184.961039,80.55844156,46.38461538,26186.92117,0.5,0.625634146,21.63116883,28.5,81,24.9,9,196,11.5
7/15/2025 10:37,36.961,32.92855263,208.6539474,504.6039474,272.5131579,394.9473684,129,186.9736842,74.56578947,,26189.57355,,0.559166667,22.39210526,28.59736842,80.51315789,24.9,8.659210526,189.1842105,11.35394737
7/15/2025 10:38,36.964,33.02851351,208.3581081,508.0081081,272,399.3648649,129,189.4189189,66.63513514,57,26193.64797,,0.589085714,22.77027027,28.7,80,24.9,8.3,182,11.2
7/15/2025 10:39,36.968,33.0874026,208.0597403,511.4363636,272,403.8701299,129,191.9350649,71.8961039,54.60869565,26226.56675,,0.733173077,23.56883117,28.7,80,24.9,8.3,182,11.2
7/15/2025 10:40,36.971,33.13316456,207.8531646,514.9392405,272.4683544,408.3417722,129.4683544,193.9367089,84.4556962,57.45945946,26259.77835,0.5,1.189076923,23.62025316,28.7,80,24.9,8.3,182,11.2
7/15/2025 10:41,36.973,33.13534247,207.939726,518.3835616,273.4657534,413.3287671,130,195.9315068,75.38356164,,26273.08219,,0.201823529,24,28.7,80,24.9,8.3,182,11.2
7/15/2025 10:42,36.972,33.16577465,208.0507042,521.9253521,273.5070423,417.971831,129.5070423,197.9859155,67.49295775,,26275.52056,,0.45725,24.09295775,28.7,80,24.9,8.3,182,11.2
7/15/2025 10:43,36.971,33.24025316,208.0468354,525.3392405,272.5316456,422.3417722,129,199.9367089,75.34177215,,26281.15266,,0.360121212,23.25316456,28.7,80,24.9,8.3,182,11.2
7/15/2025 10:44,36.969,33.27351351,208.1,528.9,272,427,129,202,68.95945946,,26285.72162,,0.361181818,23.11891892,28.7,80,24.9,8.3,182,11.2
7/15/2025 10:45,36.967,33.25746479,208.0042254,532.2760563,271.5211268,431.3943662,129,204.4366197,72.38028169,,26287.15,,0.224,23.28169014,28.7,80,24.9,8.3,182,11.2
7/15/2025 10:46,36.967,33.2412,208.048,535.8266667,271.4933333,435.9733333,129,206.9866667,72.64,,26290.02053,,,22.624,28.7,80,24.9,8.3,182,11.2
7/15/2025 10:47,36.968,33.24620253,208.0987342,539.321519,272,440.5316456,129,209.0126582,85.67088608,60,26295.37177,,0.344121212,22.55696203,28.7,80,24.9,8.3,182,11.2
7/15/2025 10:48,36.969,33.24555556,208,542.5555556,271.5555556,444.7777778,129,210.8888889,77.51851852,,26297.52,,0.2818,22.2,28.7,80,24.9,8.3,182,11.2
7/15/2025 10:49,36.968,33.24066667,207.9493333,546.2733333,271,449.5333333,129,213.0133333,72.49333333,,26302.27467,,0.395777778,24.14933333,28.7,80,24.9,8.3,182,11.2
7/15/2025 10:50,36.966,33.18921053,207.9,549.6552632,271,453.9473684,129,214.9736842,74.68421053,,26318.68632,,0.519808511,22.60526316,28.7,80,24.9,8.3,182,11.2
7/15/2025 10:51,36.962,33.17763158,207.8486842,553.1960526,271,458.5657895,129,217.0263158,69.19736842,,26335.13921,,0.569451613,23.32368421,28.7,80,24.9,8.3,182,11.2
7/15/2025 10:52,36.956,33.17457143,207.8,556.6,271,462.9428571,129,219.4571429,63.58571429,,26339.68,,,24.2,28.84571429,79.51428571,24.94857143,7.425714286,190.2571429,9.937142857
7/15/2025 10:53,36.948,33.18287671,207.8,560.1232877,271,467.5342466,129,222.0136986,75.05479452,,26342.46205,,0.456615385,22.81643836,29,79,25,6.5,199,8.6
7/15/2025 10:54,36.941,33.22884615,207.8,563.4602564,271,471.8974359,129,223.9487179,69.38461538,,26349.75923,,0.376782609,21.4025641,29,79,25,6.5,199,8.6
7/15/2025 10:55,36.936,33.26464789,208.0028169,567.0746479,271.5070423,476.5352113,129,226.0140845,68.97183099,,26355.33408,,0.403971429,22.29014085,29,79,25,6.5,199,8.6
7/15/2025 10:56,36.931,33.23361111,208.05,570.5,272,481,129,228,68.98611111,,26363.14236,,0.585148148,22.80555556,29,79,25,6.5,199,8.6
7/15/2025 10:57,36.928,33.17056338,207.6394366,574.0239437,272,485.6056338,129,230.0422535,71.33802817,,26369.47,,0.44825641,22.71267606,29,79,25,6.5,199,8.6
7/15/2025 10:58,36.925,33.12527778,207.3055556,577.3055556,272,490.3611111,129,231.9444444,74.875,,26400.99361,,2.35002439,22.14444444,29,79,25,6.5,199,8.6
7/15/2025 10:59,36.921,33.14207792,207.1038961,580.7818182,272,494.9220779,129,234.4415584,70.01298701,,26545.88455,,2.523307692,20.28831169,29,79,25,6.5,199,8.6
7/15/2025 11:00,36.917,33.24026316,207.0526316,584.3894737,272,499.6315789,129,237.0526316,65.07894737,41,26601.57711,,,20.50789474,29,79,25,6.5,199,8.6
7/15/2025 11:01,36.917,33.34692308,207.0538462,587.6153846,272,503.8461538,129,238.9230769,72.94871795,51.47169811,26627.67179,0.5,1.027953125,20.95641026,29,79,25,6.5,199,8.6
7/15/2025 11:02,36.917,33.27652778,207.1,591.2,272,508.5,129,241,72.40277778,53.33333333,26672.34903,0.5,1.134765625,21.63611111,29,79,25,6.5,199,8.6
7/15/2025 11:03,36.91798571,33.17185714,207.2514286,594.7,272.5142857,513.0571429,129.5142857,243.0285714,75.27142857,55.76190476,26731.591,0.5,0.768173913,20.52857143,29,79,25,6.5,199,8.6
7/15/2025 11:04,36.92096,33.0924,207.3,598.0773333,273.9866667,517.4666667,130,244.9866667,69.88,,26742.81427,,0.639769231,20.832,29,79,25,6.5,199,8.6
7/15/2025 11:05,36.92593056,33.05666667,207.1583333,601.4527778,274.5277778,521.8888889,130,247.4166667,66.18055556,,26743.83889,,,21,29,79,25,6.5,199,8.6
7/15/2025 11:06,36.93093056,33.05444444,206.9,605,274,526.5,130,250,69.375,,26746.83694,,0.466058824,21.38333333,29,79,25,6.5,199,8.6
7/15/2025 11:07,36.93593243,33.05067568,206.75,608.45,274,531.5,130,252,74.58108108,,26753.19892,,0.393615385,21.37297297,28.85,78.5,24.75,6.5,192.5,8.45
7/15/2025 11:08,36.94093056,33.06722222,206.6055556,611.8055556,274,535.8888889,130,253.9444444,64.88888889,,26757.50986,,0.639529412,22.05,28.7,78,24.5,6.5,186,8.3
7/15/2025 11:09,36.94494667,33.07386667,206.404,615.28,273.52,540.4,130,255.96,70.74666667,42.33333333,26766.66053,0.5,0.521866667,20.90933333,28.7,78,24.5,6.5,186,8.3
7/15/2025 11:10,36.94795652,33.02913043,206.3521739,618.873913,273,545.0869565,130,258.0434783,68.5942029,49,26773.77971,0.5,0.732291667,20.38550725,28.7,78,24.5,6.5,186,8.3
7/15/2025 11:11,36.94997183,33.04239437,206.2140845,622.0802817,273,549.3239437,129.5352113,260.3943662,73.77464789,,26785,,,21.2,28.7,78,24.5,6.5,186,8.3
7/15/2025 11:12,36.95098571,33.00857143,205.95,625.65,273,554,129,263,68.31428571,45.55555556,26793.09771,0.5,0.62353125,21.01714286,28.7,78,24.5,6.5,186,8.3
7/15/2025 11:13,36.95198551,33.01202899,206.0391304,628.9768116,273,558.3188406,129.4637681,264.9275362,71.65217391,,26799.79928,,0.391090909,21.04927536,28.7,78,24.5,6.5,186,8.3
7/15/2025 11:14,36.952,33.06166667,206.3461538,632.4564103,273.974359,562.9487179,130,266.974359,67,,26878.02679,,3.828833333,22.12564103,28.7,78,24.5,6.5,186,8.3
7/15/2025 11:15,36.95298649,33.06756757,206.3540541,635.9027027,274.5135135,567.4324324,130,268.972973,58.5,,27234.17851,,6.716418919,23.64054054,28.7,78,24.5,6.5,186,8.3
7/15/2025 11:16,36.953,33.06139241,206.1481013,639.464557,274.5189873,572.5949367,130,271.0379747,65.18987342,55,27460.85886,0.5,1.87626087,20.11392405,28.7,78,24.5,6.5,186,8.3
7/15/2025 11:17,36.95201449,33.0326087,206.0507246,642.8246377,275,576.9710145,130,273.4782609,61.26086957,,27477.35304,,1.667906977,20.89565217,28.7,78,24.5,6.5,186,8.3
7/15/2025 11:18,36.95101408,32.91732394,205.9014085,646.2760563,275,581.4647887,130,275.9859155,58.30985915,,27651.67423,,4.603422535,22.38309859,28.7,78,24.5,6.5,186,8.3
7/15/2025 11:19,36.95297436,32.72807692,205.7474359,649.7871795,274.474359,586.1025641,130,278.0512821,61.58974359,,27966.38705,,4.498397436,22.46666667,28.7,78,24.5,6.5,186,8.3
7/15/2025 11:20,36.95595775,32.56408451,205.7,653.0760563,274.4929577,590.4647887,130,279.9859155,63.09859155,,28093.45324,,0.881454545,21.71549296,28.7,78,24.5,6.5,186,8.3
7/15/2025 11:21,36.9589625,32.43425,205.605,656.4625,275,594.9,130,281.95,70.4625,55.93220339,28148.76138,0.5,1.306532468,22.135,28.7,78,24.5,6.5,186,8.3
7/15/2025 11:22,36.96294937,32.43898734,205.5481013,659.935443,275.4810127,599.4050633,130.4810127,283.9620253,75.70886076,,28204.41051,,1.019865385,22.16202532,28.94050633,77.51898734,24.6443038,7.029113924,179.2658228,8.829113924
7/15/2025 11:23,36.96596203,32.48329114,205.6468354,663.2924051,276,604.3417722,131,286.4050633,76.07594937,,28240.98861,,1.421730159,22.77721519,29.2,77,24.8,7.6,172,9.4
7/15/2025 11:24,36.96994805,32.55623377,205.7,666.8220779,275.4935065,609.025974,130.4935065,289.012987,72.85714286,59.8,28314.22442,0.5,1.10902,23.6961039,29.2,77,24.8,7.6,172,9.4
7/15/2025 11:25,36.97296104,32.56571429,205.6467532,670.3636364,275,613.6623377,130,291.0649351,73.5974026,55.66666667,28339.0726,0.5,0.954173913,22.67792208,29.2,77,24.8,7.6,172,9.4
7/15/2025 11:26,36.974975,32.569375,205.65125,673.7425,275.5125,618.05,130.5125,293.025,78.575,53.12,28380.56875,0.5,0.720212121,22.625,29.2,77,24.8,7.6,172,9.4
7/15/2025 11:27,36.97598864,32.61113636,205.8,677.1,276.5,622.5,131,295,83.52272727,60,28412.01818,0.5,0.618014085,23.44318182,29.2,77,24.8,7.6,172,9.4
7/15/2025 11:28,36.97698824,32.68129412,205.8494118,680.5705882,276.4941176,627.5294118,131,297.0117647,82.36470588,41,28460.76788,0.5,1.025552941,-12.39294118,29.2,77,24.8,7.6,172,9.4
7/15/2025 11:29,36.97897561,32.78207317,205.8,684,276.5,632,131,299.5,79.24390244,59.85714286,28540.99976,0.5,0.875095238,-15.48536585,29.2,77,24.8,7.6,172,9.4
7/15/2025 11:30,36.979,32.84454545,205.8,687.3779221,277,636.4675325,131,301.987013,87.92207792,55,28599.48338,,0.567873016,3.216438356,29.2,77,24.8,7.6,172,9.4
7/15/2025 11:31,36.979,32.90790123,205.8,690.8716049,277,641.5308642,131,304.0123457,88.24691358,,28631.2884,,0.583177419,14.63950617,29.2,77,24.8,7.6,172,9.4
7/15/2025 11:32,36.97702564,32.96435897,205.8,694.3,277,646,131,306,85.44871795,57.85714286,28736.94987,,1.360638889,22.63846154,29.2,77,24.8,7.6,172,9.4
7/15/2025 11:33,36.97601205,32.96349398,205.8506024,697.7204819,277,650.5301205,131,308.0120482,84.55421687,,28835.65627,,1.669025,21.51325301,29.2,77,24.8,7.6,172,9.4
7/15/2025 11:34,36.97402469,32.92382716,205.9,701.0790123,277,654.9753086,131,310.4814815,95.65432099,64,28924.03605,,1.2808,21.67901235,29.2,77,24.8,7.6,172,9.4
7/15/2025 11:35,36.97301235,32.86135802,205.9,704.4851852,277.4814815,659.4074074,131.4814815,312.962963,93.08641975,60.04411765,28978.29198,0.5,1.338135802,22.36049383,29.2,77,24.8,7.6,172,9.4
7/15/2025 11:36,36.97201299,32.80805195,206.0480519,707.9779221,278.4935065,664.4675325,132,314.987013,72.74025974,,29075.71506,,2.019324675,22.32207792,29.2,77,24.8,7.6,172,9.4
7/15/2025 11:37,36.972,32.79714286,206.2,711.4,278.5142857,668.9428571,132,316.9714286,60.14285714,,29154.454,,0.8315,23.94857143,29.24857143,77,24.84857143,8.037142857,170.0571429,9.74
7/15/2025 11:38,36.9729875,32.815875,206.25125,714.9425,278,673.5625,132,319.025,82.875,58.39130435,29185.388,0.5,0.739391304,22.575,29.3,77,24.9,8.5,168,10.1
7/15/2025 11:39,36.97497436,32.82858974,206.3,718.3,278.5,678.5,132,321.5,88.58974359,45,29230.45833,0.5,0.644040541,16.74358974,29.3,77,24.9,8.5,168,10.1
7/15/2025 11:40,36.9779625,32.861875,206.55,721.75,279.5,683,132.5,324,88.65,60.5,29268.82,0.5,0.85978125,4.35,29.3,77,24.9,8.5,168,10.1
7/15/2025 11:41,36.97898765,32.90851852,206.8,725.0111111,280,687.2222222,133,325.8888889,100.2098765,,29305.62469,,0.678766667,-1.424691358,29.3,77,24.9,8.5,168,10.1
7/15/2025 11:42,36.979,32.97172414,206.8494253,728.6298851,280,692.4712644,133,327.9885057,97.95402299,45,29340.95701,0.5,0.760650794,24.14712644,29.3,77,24.9,8.5,168,10.1
7/15/2025 11:43,36.979,33.02913978,206.8516129,732.0451613,280,696.9354839,133,329.9677419,106.6774194,64.66666667,29366.74301,0.5,0.764766667,20.91612903,29.3,77,24.9,8.5,168,10.1
7/15/2025 11:44,36.979,33.08939759,206.8506024,735.5710843,280,701.5301205,133,332.5180723,117.6385542,56,29398.85096,0.5,0.427471429,11.97108434,29.3,77,24.9,8.5,168,10.1
